provincia,nombre1,nombre2,poblacion,superficie,coords,altitud,link,id
Alicante,Benillup,,100,"337,8822","(38.75380301,-0.3789958)",564,https://www.aemet.es/es/eltiempo/prediccion/municipios/benillup-id03036,03036
Alicante,Benimantell,,497,"3792,79","(38.67659254,-0.20984798)",546,https://www.aemet.es/es/eltiempo/prediccion/municipios/benimantell-id03037,03037
Alicante,Benimarfull,,396,"556,3613","(38.77584801,-0.39099875)",414,https://www.aemet.es/es/eltiempo/prediccion/municipios/benimarfull-id03038,03038
Alicante,Benimassot,,103,"951,2727","(38.74905825,-0.291855)",725,https://www.aemet.es/es/eltiempo/prediccion/municipios/benimassot-id03039,03039
Alicante,Benimeli,,429,"350,4942","(38.82296616,-0.04146491)",93,https://www.aemet.es/es/eltiempo/prediccion/municipios/benimeli-id03040,03040
Alicante,Benissa,,11288,"6970,7341","(38.7151969,0.05043358)",254,https://www.aemet.es/es/eltiempo/prediccion/municipios/benissa-id03041,03041
Alicante,Benitachell,el Poble Nou de Benitatxell,4452,"1265,3812","(38.73292416,0.14459559)",163,https://www.aemet.es/es/eltiempo/prediccion/municipios/benitachell-poble-nou-de-benitatxell-el-id03042,03042
Alicante,Biar,,3655,"9816,5159","(38.62996229,-0.76597374)",697,https://www.aemet.es/es/eltiempo/prediccion/municipios/biar-id03043,03043
Alicante,Bigastro,,6909,"409,8141","(38.06301558,-0.89528476)",23,https://www.aemet.es/es/eltiempo/prediccion/municipios/bigastro-id03044,03044
Alicante,Bolulla,,417,"1357,1512","(38.67657681,-0.11168494)",213,https://www.aemet.es/es/eltiempo/prediccion/municipios/bolulla-id03045,03045
Alicante,Busot,,3075,"3384,1908","(38.4819618,-0.42050568)",312,https://www.aemet.es/es/eltiempo/prediccion/municipios/busot-id03046,03046
Alicante,Calp,,23326,"2350,9119","(38.64526261,0.04453809)",55,https://www.aemet.es/es/eltiempo/prediccion/municipios/calp-id03047,03047
Alicante,Callosa d'en Sarrià,,7522,"3466,1654","(38.65164066,-0.12235041)",250,https://www.aemet.es/es/eltiempo/prediccion/municipios/callosa-d-en-sarria-id03048,03048
Alicante,Callosa de Segura,,19127,"2490,77","(38.12258136,-0.87933854)",20,https://www.aemet.es/es/eltiempo/prediccion/municipios/callosa-de-segura-id03049,03049
Alicante,el Campello,,28930,"5526,7822","(38.42754724,-0.40086509)",26,https://www.aemet.es/es/eltiempo/prediccion/municipios/campello-el-id03050,03050
Alicante,Campo de Mirra,el Camp de Mirra,417,"2181,5853","(38.68719624,-0.77925393)",585,https://www.aemet.es/es/eltiempo/prediccion/municipios/campo-de-mirra-camp-de-mirra-el-id03051,03051
Alicante,Cañada,,1208,"1932,4451","(38.67518917,-0.80952172)",556,https://www.aemet.es/es/eltiempo/prediccion/municipios/canada-id03052,03052
Alicante,Castalla,,10461,"11459,9725","(38.59657643,-0.67026538)",669,https://www.aemet.es/es/eltiempo/prediccion/municipios/castalla-id03053,03053
Alicante,Castell de Castells,,437,"4592,67","(38.72499704,-0.19391054)",549,https://www.aemet.es/es/eltiempo/prediccion/municipios/castell-de-castells-id03054,03054
Alicante,Catral,,8898,"2002,31","(38.15964959,-0.80464175)",8,https://www.aemet.es/es/eltiempo/prediccion/municipios/catral-id03055,03055
Alicante,Cocentaina,,11520,"5294,4709","(38.74541202,-0.44022067)",433,https://www.aemet.es/es/eltiempo/prediccion/municipios/cocentaina-id03056,03056
Alicante,Confrides,,261,"3998,3328","(38.68353731,-0.26810894)",780,https://www.aemet.es/es/eltiempo/prediccion/municipios/confrides-id03057,03057
Alicante,Cox,,7386,"1670,97","(38.13972138,-0.88437585)",16,https://www.aemet.es/es/eltiempo/prediccion/municipios/cox-id03058,03058
Alicante,Crevillent,,29536,"10455,01","(38.24881414,-0.80855322)",129,https://www.aemet.es/es/eltiempo/prediccion/municipios/crevillent-id03059,03059
Alicante,Quatretondeta,,118,"1670,4812","(38.72386675,-0.31641906)",620,https://www.aemet.es/es/eltiempo/prediccion/municipios/quatretondeta-id03060,03060
Alicante,Daya Nueva,,1733,"709,3467","(38.11371672,-0.76103525)",8,https://www.aemet.es/es/eltiempo/prediccion/municipios/daya-nueva-id03061,03061
Alicante,Daya Vieja,,731,"314,2879","(38.1047248,-0.73805702)",6,https://www.aemet.es/es/eltiempo/prediccion/municipios/daya-vieja-id03062,03062
Alicante,Dénia,,42827,"6617,916","(38.84122705,0.10661934)",13,https://www.aemet.es/es/eltiempo/prediccion/municipios/denia-id03063,03063
Alicante,Dolores,,7531,"1870,1083","(38.13897736,-0.76969869)",4,https://www.aemet.es/es/eltiempo/prediccion/municipios/dolores-id03064,03064
Alicante,Elche,Elx,234765,"32650,14","(38.26741662,-0.69775581)",82,https://www.aemet.es/es/eltiempo/prediccion/municipios/elche-elx-id03065,03065
Alicante,Elda,,52813,"4578,8813","(38.47878894,-0.79611046)",395,https://www.aemet.es/es/eltiempo/prediccion/municipios/elda-id03066,03066
Alicante,Famorca,,45,"972,4032","(38.73219338,-0.24604552)",684,https://www.aemet.es/es/eltiempo/prediccion/municipios/famorca-id03068,03068
Alicante,Finestrat,,7103,"4225,3968","(38.56697349,-0.2117688)",264,https://www.aemet.es/es/eltiempo/prediccion/municipios/finestrat-id03069,03069
Alicante,Formentera del Segura,,4268,"433,1745","(38.08423377,-0.74649853)",8,https://www.aemet.es/es/eltiempo/prediccion/municipios/formentera-del-segura-id03070,03070
Alicante,Gata de Gorgos,,6243,"2033,1876","(38.7732101,0.08427495)",79,https://www.aemet.es/es/eltiempo/prediccion/municipios/gata-de-gorgos-id03071,03071
Alicante,Gaianes,,479,"957,1426","(38.81311114,-0.40755768)",420,https://www.aemet.es/es/eltiempo/prediccion/municipios/gaianes-id03072,03072
Alicante,Gorga,,241,"910,6836","(38.71833445,-0.35671735)",542,https://www.aemet.es/es/eltiempo/prediccion/municipios/gorga-id03073,03073
Alicante,Granja de Rocamora,,2591,"716,89","(38.15262779,-0.89001674)",17,https://www.aemet.es/es/eltiempo/prediccion/municipios/granja-de-rocamora-id03074,03074
Alicante,el Castell de Guadalest,,224,"1596,02","(38.67694213,-0.19735239)",571,https://www.aemet.es/es/eltiempo/prediccion/municipios/castell-de-guadalest-el-id03075,03075
Alicante,Guardamar del Segura,,15849,"3393,72","(38.08988071,-0.65477035)",27,https://www.aemet.es/es/eltiempo/prediccion/municipios/guardamar-del-segura-id03076,03076
Alicante,el Fondó de les Neus,Hondón de las Nieves,2606,"6885,1772","(38.30855695,-0.85486637)",367,https://www.aemet.es/es/eltiempo/prediccion/municipios/fondo-de-les-neus-el-hondon-de-las-nieves-id03077,03077
Alicante,Hondón de los Frailes,,1242,"1254,5898","(38.27358559,-0.92699487)",413,https://www.aemet.es/es/eltiempo/prediccion/municipios/hondon-de-los-frailes-id03078,03078
Alicante,Ibi,,23564,"6252,4351","(38.62745682,-0.57466482)",754,https://www.aemet.es/es/eltiempo/prediccion/municipios/ibi-id03079,03079
Alicante,Jacarilla,,1998,"1220,4205","(38.06070041,-0.86635637)",25,https://www.aemet.es/es/eltiempo/prediccion/municipios/jacarilla-id03080,03080
Alicante,Xaló,,2868,"3458,6303","(38.74069906,-0.01192072)",188,https://www.aemet.es/es/eltiempo/prediccion/municipios/xalo-id03081,03081
Alicante,Jávea,Xàbia,28016,"6859,0349","(38.78925837,0.16340067)",48,https://www.aemet.es/es/eltiempo/prediccion/municipios/javea-xabia-id03082,03082
Alicante,Jijona,Xixona,6879,"16376,0691","(38.53902509,-0.50791278)",462,https://www.aemet.es/es/eltiempo/prediccion/municipios/jijona-xixona-id03083,03083
Alicante,Lorcha,l'Orxa,582,"3176,4696","(38.84403413,-0.31125116)",267,https://www.aemet.es/es/eltiempo/prediccion/municipios/lorcha-orxa-l-id03084,03084
Alicante,Llíber,,830,"2193,274","(38.74347137,0.006304)",191,https://www.aemet.es/es/eltiempo/prediccion/municipios/lliber-id03085,03085
Alicante,Millena,,240,"977,3401","(38.73087323,-0.36337482)",635,https://www.aemet.es/es/eltiempo/prediccion/municipios/millena-id03086,03086
Alicante,Monforte del Cid,,8346,"7952,2261","(38.37928097,-0.72989187)",228,https://www.aemet.es/es/eltiempo/prediccion/municipios/monforte-del-cid-id03088,03088
Alicante,Monóvar,Monòver,12212,"15235,6842","(38.43721579,-0.83780533)",390,https://www.aemet.es/es/eltiempo/prediccion/municipios/monovar-monover-id03089,03089
Alicante,Mutxamel,,25645,"4765,3187","(38.41368396,-0.44522331)",63,https://www.aemet.es/es/eltiempo/prediccion/municipios/mutxamel-id03090,03090
Alicante,Murla,,507,"581,336","(38.75958883,-0.08306874)",283,https://www.aemet.es/es/eltiempo/prediccion/municipios/murla-id03091,03091
Alicante,Muro de Alcoy,,9315,"3024,3942","(38.77998192,-0.4357044)",391,https://www.aemet.es/es/eltiempo/prediccion/municipios/muro-de-alcoy-id03092,03092
Alicante,Novelda,,25741,"7572,424","(38.38606382,-0.76539782)",241,https://www.aemet.es/es/eltiempo/prediccion/municipios/novelda-id03093,03093
Alicante,la Nucia,,18163,"2136,1299","(38.61761623,-0.12289748)",216,https://www.aemet.es/es/eltiempo/prediccion/municipios/nucia-la-id03094,03094
Alicante,Ondara,,7076,"1041,3359","(38.82692459,0.01764367)",36,https://www.aemet.es/es/eltiempo/prediccion/municipios/ondara-id03095,03095
Alicante,Onil,,7600,"4841,0481","(38.62952092,-0.6740463)",701,https://www.aemet.es/es/eltiempo/prediccion/municipios/onil-id03096,03096
Alicante,Orba,,2232,"1772,9579","(38.78039233,-0.06371253)",154,https://www.aemet.es/es/eltiempo/prediccion/municipios/orba-id03097,03097
Alicante,Orxeta,,784,"2406,2327","(38.56400384,-0.2618598)",176,https://www.aemet.es/es/eltiempo/prediccion/municipios/orxeta-id03098,03098
Alicante,Orihuela,,78505,"36536,33","(38.08522582,-0.949954565)",24,https://www.aemet.es/es/eltiempo/prediccion/municipios/orihuela-id03099,03099
Alicante,Parcent,,967,"1177,04","(38.74571695,-0.06446788)",290,https://www.aemet.es/es/eltiempo/prediccion/municipios/parcent-id03100,03100
Alicante,Pedreguer,,7881,"2958,2241","(38.7935383,0.03432468)",85,https://www.aemet.es/es/eltiempo/prediccion/municipios/pedreguer-id03101,03101
Alicante,Pego,,10133,"5284,6658","(38.84201714,-0.11803172)",82,https://www.aemet.es/es/eltiempo/prediccion/municipios/pego-id03102,03102
Alicante,Penàguila,,269,"4992,4963","(38.67944195,-0.35881625)",682,https://www.aemet.es/es/eltiempo/prediccion/municipios/penaguila-id03103,03103
Alicante,Petrer,,34241,"10409,0751","(38.48480043,-0.76953712)",465,https://www.aemet.es/es/eltiempo/prediccion/municipios/petrer-id03104,03104
Alicante,el Pinós,Pinoso,8025,"12646,02","(38.40441177,-1.04195399)",591,https://www.aemet.es/es/eltiempo/prediccion/municipios/pinos-el-pinoso-id03105,03105
Alicante,Planes,,682,"3886,7596","(38.78583429,-0.34478535)",451,https://www.aemet.es/es/eltiempo/prediccion/municipios/planes-id03106,03106
Alicante,Polop,,5064,"2255,93","(38.62255314,-0.12654723)",239,https://www.aemet.es/es/eltiempo/prediccion/municipios/polop-id03107,03107
Alicante,Rafal,,4553,"157,02","(38.10480713,-0.84889051)",13,https://www.aemet.es/es/eltiempo/prediccion/municipios/rafal-id03109,03109
Alicante,el Ràfol d'Almúnia,,648,"487,7576","(38.82066727,-0.05280018)",87,https://www.aemet.es/es/eltiempo/prediccion/municipios/rafol-d-almunia-el-id03110,03110
Alicante,Redován,,7926,"944,7868","(38.1140353,-0.90524865)",28,https://www.aemet.es/es/eltiempo/prediccion/municipios/redovan-id03111,03111
Alicante,Relleu,,1148,"7687,2352","(38.58727823,-0.31086389)",435,https://www.aemet.es/es/eltiempo/prediccion/municipios/relleu-id03112,03112
Alicante,Rojales,,16671,"2772,86","(38.08892037,-0.7231866)",8,https://www.aemet.es/es/eltiempo/prediccion/municipios/rojales-id03113,03113
Alicante,la Romana,,2492,"4329,3741","(38.36742371,-0.8960138)",419,https://www.aemet.es/es/eltiempo/prediccion/municipios/romana-la-id03114,03114
Alicante,Sagra,,426,"561,9059","(38.81142807,-0.06512199)",103,https://www.aemet.es/es/eltiempo/prediccion/municipios/sagra-id03115,03115
Alicante,Salinas,,1620,"6171,1716","(38.52006995,-0.91278122)",493,https://www.aemet.es/es/eltiempo/prediccion/municipios/salinas-id03116,03116
Alicante,Sanet y Negrals,,690,"394,1625","(38.81916633,-0.03373355)",83,https://www.aemet.es/es/eltiempo/prediccion/municipios/sanet-y-negrals-id03117,03117
Alicante,San Fulgencio,,8071,"2070,11","(38.11200673,-0.718882252)",3,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-fulgencio-id03118,03118
Alicante,Sant Joan d'Alacant,,24367,"963,8765","(38.40151192,-0.43660694)",40,https://www.aemet.es/es/eltiempo/prediccion/municipios/sant-joan-d-alacant-id03119,03119
Alicante,San Miguel de Salinas,,6313,"5484,62","(37.97713811,-0.78930554)",87,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-miguel-de-salinas-id03120,03120
Alicante,Santa Pola,,33303,"5816,0985","(38.1931155,-0.55528061)",4,https://www.aemet.es/es/eltiempo/prediccion/municipios/santa-pola-id03121,03121
Alicante,San Vicente del Raspeig,Sant Vicent del Raspeig,58978,"4055,084","(38.39613348,-0.52499072)",107,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-vicente-del-raspeig-sant-vicent-del-raspeig-id03122,03122
Alicante,Sax,,9859,"6348,3656","(38.53849557,-0.81692328)",473,https://www.aemet.es/es/eltiempo/prediccion/municipios/sax-id03123,03123
Alicante,Sella,,577,"3872,053","(38.60812245,-0.27218087)",412,https://www.aemet.es/es/eltiempo/prediccion/municipios/sella-id03124,03124
Alicante,Senija,,583,"478,6374","(38.72826598,0.04175328)",231,https://www.aemet.es/es/eltiempo/prediccion/municipios/senija-id03125,03125
Alicante,Tàrbena,,623,"3167,0038","(38.69363337,-0.1019394)",559,https://www.aemet.es/es/eltiempo/prediccion/municipios/tarbena-id03127,03127
Alicante,Teulada,,11278,3225,"(38.72911733,0.10231946)",183,https://www.aemet.es/es/eltiempo/prediccion/municipios/teulada-id03128,03128
Alicante,Tibi,,1662,"7038,2694","(38.53125236,-0.57799241)",517,https://www.aemet.es/es/eltiempo/prediccion/municipios/tibi-id03129,03129
Alicante,Tollos,,35,"1597,312","(38.75700785,-0.27417974)",776,https://www.aemet.es/es/eltiempo/prediccion/municipios/tollos-id03130,03130
Alicante,Tormos,,318,536,"(38.80205024,-0.0723226)",129,https://www.aemet.es/es/eltiempo/prediccion/municipios/tormos-id03131,03131
Alicante,Torremanzanas,la Torre de les Maçanes,636,"3647,9641","(38.60676744,-0.41885176)",791,https://www.aemet.es/es/eltiempo/prediccion/municipios/torremanzanas-torre-de-les-macanes-la-id03132,03132
Alicante,Torrevieja,,84667,"7176,02","(37.97775873,-0.68302608)",7,https://www.aemet.es/es/eltiempo/prediccion/municipios/torrevieja-id03133,03133
Alicante,la Vall d'Alcalà,,160,"2285,0561","(38.79456237,-0.25201489)",639,https://www.aemet.es/es/eltiempo/prediccion/municipios/vall-d-alcala-la-alcala-de-la-jovada-id03134,03134
Alicante,la Vall d'Ebo,,218,"3242,5432","(38.80574426,-0.15985139)",392,https://www.aemet.es/es/eltiempo/prediccion/municipios/vall-d-ebo-la-id03135,03135
Alicante,la Vall de Gallinera,,527,"5363,2909","(38.82200923,-0.22174105)",293,https://www.aemet.es/es/eltiempo/prediccion/municipios/vall-de-gallinera-beniali-id03136,03136
Alicante,la Vall de Laguar,,827,"2305,4272","(38.77743427,-0.10944662)",439,https://www.aemet.es/es/eltiempo/prediccion/municipios/vall-de-laguar-la-id03137,03137
Alicante,el Verger,,4709,"815,895","(38.84290338,0.01012098)",21,https://www.aemet.es/es/eltiempo/prediccion/municipios/verger-el-id03138,03138
Alicante,Villajoyosa,la Vila Joiosa,35199,"5924,8127","(38.50545611,-0.2319288)",16,https://www.aemet.es/es/eltiempo/prediccion/municipios/villajoyosa-vila-joiosa-la-id03139,03139
Alicante,Villena,,34155,"34538,21","(38.62963811,-0.86138343)",503,https://www.aemet.es/es/eltiempo/prediccion/municipios/villena-id03140,03140
Alicante,els Poblets,,2714,"362,0743","(38.85116436,0.01680187)",13,https://www.aemet.es/es/eltiempo/prediccion/municipios/poblets-els-setla-id03901,03901
Alicante,Pilar de la Horadada,,22347,"7781,26","(37.86372554,-0.79242783)",32,https://www.aemet.es/es/eltiempo/prediccion/municipios/pilar-de-la-horadada-id03902,03902
Alicante,Los Montesinos,,5061,"1499,03","(38.02749921,-0.74364774)",19,https://www.aemet.es/es/eltiempo/prediccion/municipios/montesinos-los-id03903,03903
Alicante,San Isidro,,2103,"1169,884","(38.17123285,-0.83836588)",10,https://www.aemet.es/es/eltiempo/prediccion/municipios/san-isidro-id03904,03904
Almería,Abla,,1248,"4524,4244","(37.1412099,-2.77953953)",853,https://www.aemet.es/es/eltiempo/prediccion/municipios/abla-id04001,04001
Almería,Abrucena,,1183,"8367,747","(37.13218285,-2.7974669)",986,https://www.aemet.es/es/eltiempo/prediccion/municipios/abrucena-id04002,04002
Almería,Adra,,25412,"8969,45","(36.74868325,-3.02330257)",14,https://www.aemet.es/es/eltiempo/prediccion/municipios/adra-id04003,04003
Almería,Albanchez,,687,"3491,3","(37.28686167,-2.18135854)",487,https://www.aemet.es/es/eltiempo/prediccion/municipios/albanchez-id04004,04004
Almería,Alboloduy,,609,"6973,4477","(37.03339629,-2.62168571)",381,https://www.aemet.es/es/eltiempo/prediccion/municipios/alboloduy-id04005,04005
Almería,Albox,,12083,"16827,6","(37.38967753,-2.146835459)",422,https://www.aemet.es/es/eltiempo/prediccion/municipios/albox-id04006,04006
Almería,Alcolea,,844,"6751,6723","(36.97361957,-2.96066637)",746,https://www.aemet.es/es/eltiempo/prediccion/municipios/alcolea-id04007,04007
Almería,Alcóntar,,514,"9390,6745","(37.33611796,-2.59756879)",955,https://www.aemet.es/es/eltiempo/prediccion/municipios/alcontar-id04008,04008
Almería,Alcudia de Monteagud,,138,"1552,04","(37.23587193,-2.26678969)",1025,https://www.aemet.es/es/eltiempo/prediccion/municipios/alcudia-de-monteagud-id04009,04009
Almería,Alhabia,,677,"1639,4593","(36.98991242,-2.58702093)",290,https://www.aemet.es/es/eltiempo/prediccion/municipios/alhabia-id04010,04010
Almería,Alhama de Almería,,3691,"2624,375","(36.95718281,-2.56977648)",520,https://www.aemet.es/es/eltiempo/prediccion/municipios/alhama-de-almeria-id04011,04011
Almería,Alicún,,201,"587,3104","(36.96671607,-2.60215517)",414,https://www.aemet.es/es/eltiempo/prediccion/municipios/alicun-id04012,04012
Almería,Almería,,201322,"29572,44","(36.83892362,-2.46413188)",16,https://www.aemet.es/es/eltiempo/prediccion/municipios/almeria-id04013,04013
Almería,Almócita,,176,"3082,5201","(37.00274251,-2.78984397)",835,https://www.aemet.es/es/eltiempo/prediccion/municipios/almocita-id04014,04014
Almería,Alsodux,,125,"2010,2293","(37.00135999,-2.59464638)",309,https://www.aemet.es/es/eltiempo/prediccion/municipios/alsodux-id04015,04015
Almería,Antas,,3315,"9973,47","(37.24459175,-1.91715315)",108,https://www.aemet.es/es/eltiempo/prediccion/municipios/antas-id04016,04016
Almería,Arboleas,,4624,"6614,36","(37.35116011,-2.0754646)",270,https://www.aemet.es/es/eltiempo/prediccion/municipios/arboleas-id04017,04017
Almería,Armuña de Almanzora,,300,"772,17","(37.34982202,-2.41135555)",630,https://www.aemet.es/es/eltiempo/prediccion/municipios/armuna-de-almanzora-id04018,04018
Almería,Bacares,,250,"9452,09","(37.26120059,-2.45318749)",1209,https://www.aemet.es/es/eltiempo/prediccion/municipios/bacares-id04019,04019
Almería,Bayárcal,,312,"3802,3734","(37.03018267,-2.99562617)",1252,https://www.aemet.es/es/eltiempo/prediccion/municipios/bayarcal-id04020,04020
Almería,Bayarque,,216,"2636,08","(37.33068864,-2.43594364)",817,https://www.aemet.es/es/eltiempo/prediccion/municipios/bayarque-id04021,04021
